round,soca1_or_soca2,soca_tank,color,date_of_soca,sl_focal,sl_resident,difference,behavior_or_location,phase,code,time_in,time_out
4,soca2,1,yellow,06_10,4.7,5,0.3,behavior,early_opportunity,Activity at neutral barrier,21,
4,soca2,1,yellow,06_10,4.7,5,0.3,behavior,early_opportunity,Reproductive Display,0,
4,soca2,1,yellow,06_10,4.7,5,0.3,behavior,early_opportunity,Lateral Display,0,
4,soca2,1,yellow,06_10,4.7,5,0.3,behavior,early_opportunity,Border Conflict,0,
4,soca2,1,yellow,06_10,4.7,5,0.3,behavior,late_opportunity,Digging,0,
4,soca2,1,yellow,06_10,4.7,5,0.3,behavior,late_opportunity,Activity at female barrier,6,
4,soca2,1,yellow,06_10,4.7,5,0.3,behavior,late_opportunity,Activity at resident barrier,0,
4,soca2,1,yellow,06_10,4.7,5,0.3,behavior,late_opportunity,Activity at neutral barrier,19,
4,soca2,1,yellow,06_10,4.7,5,0.3,behavior,late_opportunity,Reproductive Display,0,
4,soca2,1,yellow,06_10,4.7,5,0.3,behavior,late_opportunity,Lateral Display,0,
4,soca2,1,yellow,06_10,4.7,5,0.3,behavior,late_opportunity,Border Conflict,0,
4,soca2,1,yellow,06_10,4.7,5,0.3,location,habituation,resident corner,14:25:26,14:26:44
4,soca2,1,yellow,06_10,4.7,5,0.3,location,habituation,camera wall,14:26:44,14:26:54
4,soca2,1,yellow,06_10,4.7,5,0.3,location,habituation,female barrier,14:26:54,14:27:05
4,soca2,1,yellow,06_10,4.7,5,0.3,location,habituation,female wall,14:27:05,14:27:27
4,soca2,1,yellow,06_10,4.7,5,0.3,location,habituation,female corner,14:27:27,14:27:44
4,soca2,1,yellow,06_10,4.7,5,0.3,location,habituation,camera wall,14:27:44,14:27:50
4,soca2,1,yellow,06_10,4.7,5,0.3,location,habituation,female corner,14:27:50,14:28:06
4,soca2,1,yellow,06_10,4.7,5,0.3,location,habituation,camera wall,14:28:06,14:28:11
4,soca2,1,yellow,06_10,4.7,5,0.3,location,habituation,resident corner,14:28:11,14:28:17
4,soca2,1,yellow,06_10,4.7,5,0.3,location,habituation,PVC,14:28:17,15:28:26
4,soca2,1,yellow,06_10,4.7,5,0.3,location,early_opportunity,PVC,14:28:26,14:28:51
4,soca2,1,yellow,06_10,4.7,5,0.3,location,early_opportunity,female barrier,14:28:51,14:29:02
4,soca2,1,yellow,06_10,4.7,5,0.3,location,early_opportunity,female corner,14:29:02,14:29:07
4,soca2,1,yellow,06_10,4.7,5,0.3,location,early_opportunity,female barrier,14:29:07,14:29:50
4,soca2,1,yellow,06_10,4.7,5,0.3,location,early_opportunity,female wall,14:29:50,14:30:22
4,soca2,1,yellow,06_10,4.7,5,0.3,location,early_opportunity,female barrier,14:30:22,14:30:30
4,soca2,1,yellow,06_10,4.7,5,0.3,location,early_opportunity,female corner,14:30:30,14:30:44
4,soca2,1,yellow,06_10,4.7,5,0.3,location,early_opportunity,female barrier,14:30:44,14:30:51
4,soca2,1,yellow,06_10,4.7,5,0.3,location,early_opportunity,female corner,14:30:51,14:31:04
4,soca2,1,yellow,06_10,4.7,5,0.3,location,early_opportunity,female barrier,14:31:04,14:31:17
4,soca2,1,yellow,06_10,4.7,5,0.3,location,early_opportunity,female corner,14:31:17,14:31:32
4,soca2,1,yellow,06_10,4.7,5,0.3,location,early_opportunity,female barrier,14:31:32,14:32:09
4,soca2,1,yellow,06_10,4.7,5,0.3,location,early_opportunity,female corner,14:32:09,14:32:14
4,soca2,1,yellow,06_10,4.7,5,0.3,location,early_opportunity,female barrier,14:32:14,14:32:44
4,soca2,1,yellow,06_10,4.7,5,0.3,location,early_opportunity,female corner,14:32:44,14:33:26
4,soca2,1,yellow,06_10,4.7,5,0.3,location,late_opportunity,female wall,14:52:42,14:53:16
4,soca2,1,yellow,06_10,4.7,5,0.3,location,late_opportunity,female barrier,14:53:16,14:53:18
4,soca2,1,yellow,06_10,4.7,5,0.3,location,late_opportunity,female wall,14:53:18,14:53:44
4,soca2,1,yellow,06_10,4.7,5,0.3,location,late_opportunity,female barrier,14:53:44,14:54:03
4,soca2,1,yellow,06_10,4.7,5,0.3,location,late_opportunity,PVC,14:54:03,14:54:14
4,soca2,1,yellow,06_10,4.7,5,0.3,location,late_opportunity,resident barrier,14:54:14,14:54:21
4,soca2,1,yellow,06_10,4.7,5,0.3,location,late_opportunity,female barrier,14:54:21,14:54:25
4,soca2,1,yellow,06_10,4.7,5,0.3,location,late_opportunity,resident barrier,14:54:25,14:54:33
4,soca2,1,yellow,06_10,4.7,5,0.3,location,late_opportunity,female barrier,14:54:33,14:54:40
4,soca2,1,yellow,06_10,4.7,5,0.3,location,late_opportunity,resident barrier,14:54:40,14:54:45
4,soca2,1,yellow,06_10,4.7,5,0.3,location,late_opportunity,female barrier,14:54:45,14:54:51
4,soca2,1,yellow,06_10,4.7,5,0.3,location,late_opportunity,female space,14:54:51,14:54:57
4,soca2,1,yellow,06_10,4.7,5,0.3,location,late_opportunity,resident space,14:54:57,14:55:08
4,soca2,1,yellow,06_10,4.7,5,0.3,location,late_opportunity,resident corner,14:55:08,14:55:15
4,soca2,1,yellow,06_10,4.7,5,0.3,location,late_opportunity,resident barrier,14:55:15,14:55:21
4,soca2,1,yellow,06_10,4.7,5,0.3,location,late_opportunity,female barrier,14:55:21,14:56:10
4,soca2,1,yellow,06_10,4.7,5,0.3,location,late_opportunity,female corner,14:56:10,14:56:41
4,soca2,1,yellow,06_10,4.7,5,0.3,location,late_opportunity,female barrier,14:56:41,14:56:52
4,soca2,1,yellow,06_10,4.7,5,0.3,location,late_opportunity,female wall,14:56:52,14:57:22
4,soca2,1,yellow,06_10,4.7,5,0.3,location,late_opportunity,female corner,14:57:22,14:57:26
4,soca2,1,yellow,06_10,4.7,5,0.3,location,late_opportunity,female barrier,14:57:26,14:57:28
4,soca2,1,yellow,06_10,4.7,5,0.3,location,late_opportunity,PVC,14:57:28,14:57:42
5,soca1,2,black,07_01,7.1,6.4,-0.7,behavior,habituation,Digging,0,
5,soca1,2,black,07_01,7.1,6.4,-0.7,behavior,habituation,Activity at female barrier,1,
5,soca1,2,black,07_01,7.1,6.4,-0.7,behavior,habituation,Activity at resident barrier,0,
5,soca1,2,black,07_01,7.1,6.4,-0.7,behavior,habituation,Activity at neutral barrier,1,
5,soca1,2,black,07_01,7.1,6.4,-0.7,behavior,early_opportunity,Digging,0,
5,soca1,2,black,07_01,7.1,6.4,-0.7,behavior,early_opportunity,Activity at female barrier,2,
5,soca1,2,black,07_01,7.1,6.4,-0.7,behavior,early_opportunity,Activity at resident barrier,0,
5,soca1,2,black,07_01,7.1,6.4,-0.7,behavior,early_opportunity,Activity at neutral barrier,3,
5,soca1,2,black,07_01,7.1,6.4,-0.7,behavior,early_opportunity,Reproductive Display,0,
5,soca1,2,black,07_01,7.1,6.4,-0.7,behavior,early_opportunity,Lateral Display,0,
5,soca1,2,black,07_01,7.1,6.4,-0.7,behavior,early_opportunity,Border Conflict,0,
5,soca1,2,black,07_01,7.1,6.4,-0.7,behavior,late_opportunity,Digging,0,
5,soca1,2,black,07_01,7.1,6.4,-0.7,behavior,late_opportunity,Activity at female barrier,1,
5,soca1,2,black,07_01,7.1,6.4,-0.7,behavior,late_opportunity,Activity at resident barrier,0,
5,soca1,2,black,07_01,7.1,6.4,-0.7,behavior,late_opportunity,Activity at neutral barrier,2,
5,soca1,2,black,07_01,7.1,6.4,-0.7,behavior,late_opportunity,Reproductive Display,0,
5,soca1,2,black,07_01,7.1,6.4,-0.7,behavior,late_opportunity,Lateral Display,0,
5,soca1,2,black,07_01,7.1,6.4,-0.7,behavior,late_opportunity,Border Conflict,0,
5,soca1,2,black,07_01,7.1,6.4,-0.7,behavior,early_challenge,Digging,0,
5,soca1,2,black,07_01,7.1,6.4,-0.7,behavior,early_challenge,Activity at female barrier,0,
5,soca1,2,black,07_01,7.1,6.4,-0.7,behavior,early_challenge,Activity at resident barrier,4,
5,soca1,2,black,07_01,7.1,6.4,-0.7,behavior,early_challenge,Activity at neutral barrier,4,
5,soca1,2,black,07_01,7.1,6.4,-0.7,behavior,early_challenge,Reproductive Display,0,
5,soca1,2,black,07_01,7.1,6.4,-0.7,behavior,early_challenge,Lateral Display,5,
5,soca1,2,black,07_01,7.1,6.4,-0.7,behavior,early_challenge,Border Conflict,1,
5,soca1,2,black,07_01,7.1,6.4,-0.7,behavior,early_challenge,Aggressive behavior by resident,4,
5,soca1,2,black,07_01,7.1,6.4,-0.7,behavior,late_challenge,Digging,0,
5,soca1,2,black,07_01,7.1,6.4,-0.7,behavior,late_challenge,Activity at female barrier,0,
5,soca1,2,black,07_01,7.1,6.4,-0.7,behavior,late_challenge,Activity at resident barrier,14,
5,soca1,2,black,07_01,7.1,6.4,-0.7,behavior,late_challenge,Activity at neutral barrier,0,
5,soca1,2,black,07_01,7.1,6.4,-0.7,behavior,late_challenge,Reproductive Display,0,
5,soca1,2,black,07_01,7.1,6.4,-0.7,behavior,late_challenge,Lateral Display,7,
5,soca1,2,black,07_01,7.1,6.4,-0.7,behavior,late_challenge,Border Conflict,3,
5,soca1,2,black,07_01,7.1,6.4,-0.7,behavior,late_challenge,Aggressive behavior by resident,9,
5,soca1,2,black,07_01,7.1,6.4,-0.7,location,habituation,camera wall,13:16:19,13:16:30
5,soca1,2,black,07_01,7.1,6.4,-0.7,location,habituation,female corner,13:16:30,13:16:41
5,soca1,2,black,07_01,7.1,6.4,-0.7,location,habituation,female barrier,13:16:41,13:19:47
5,soca1,2,black,07_01,7.1,6.4,-0.7,location,early_opportunity,resident corner,13:19:47,13:19:49
5,soca1,2,black,07_01,7.1,6.4,-0.7,location,early_opportunity,resident barrier,13:19:49,13:20:22
5,soca1,2,black,07_01,7.1,6.4,-0.7,location,early_opportunity,resident space,13:20:22,13:20:26
5,soca1,2,black,07_01,7.1,6.4,-0.7,location,early_opportunity,female barrier,13:20:26,13:21:25
5,soca1,2,black,07_01,7.1,6.4,-0.7,location,early_opportunity,female corner,13:21:25,13:21:58
5,soca1,2,black,07_01,7.1,6.4,-0.7,location,early_opportunity,female space,13:21:58,13:22:13
5,soca1,2,black,07_01,7.1,6.4,-0.7,location,early_opportunity,female corner,13:22:13,13:23:35
5,soca1,2,black,07_01,7.1,6.4,-0.7,location,early_opportunity,female space,13:23:35,13:24:18
5,soca1,2,black,07_01,7.1,6.4,-0.7,location,early_opportunity,female corner,13:24:18,13:24:47
5,soca1,2,black,07_01,7.1,6.4,-0.7,location,late_opportunity,female space,13:47:51,13:48:25
5,soca1,2,black,07_01,7.1,6.4,-0.7,location,late_opportunity,female wall,13:48:25,13:48:38
5,soca1,2,black,07_01,7.1,6.4,-0.7,location,late_opportunity,female barrier,13:48:38,13:49:21
5,soca1,2,black,07_01,7.1,6.4,-0.7,location,late_opportunity,female corner,13:49:21,13:49:27
5,soca1,2,black,07_01,7.1,6.4,-0.7,location,late_opportunity,camera wall,13:49:27,13:50:22
5,soca1,2,black,07_01,7.1,6.4,-0.7,location,late_opportunity,female space,13:50:22,13:51:20
5,soca1,2,black,07_01,7.1,6.4,-0.7,location,late_opportunity,female barrier,13:51:20,13:51:47
5,soca1,2,black,07_01,7.1,6.4,-0.7,location,late_opportunity,female corner,13:51:47,13:52:31
5,soca1,2,black,07_01,7.1,6.4,-0.7,location,late_opportunity,camera wall,13:52:31,13:52:51
5,soca1,2,black,07_01,7.1,6.4,-0.7,location,early_challenge,female corner,13:52:51,13:53:56
5,soca1,2,black,07_01,7.1,6.4,-0.7,location,early_challenge,female space,13:53:56,13:54:26
5,soca1,2,black,07_01,7.1,6.4,-0.7,location,early_challenge,female corner,13:54:26,13:55:04
5,soca1,2,black,07_01,7.1,6.4,-0.7,location,early_challenge,female space,13:55:04,13:55:16
5,soca1,2,black,07_01,7.1,6.4,-0.7,location,early_challenge,female corner,13:55:16,13:56:26
5,soca1,2,black,07_01,7.1,6.4,-0.7,location,early_challenge,camera wall,13:56:26,13:56:44
5,soca1,2,black,07_01,7.1,6.4,-0.7,location,early_challenge,resident space,13:56:44,13:56:47
5,soca1,2,black,07_01,7.1,6.4,-0.7,location,early_challenge,resident barrier,13:56:47,13:57:51
5,soca1,2,black,07_01,7.1,6.4,-0.7,location,late_challenge,resident barrier,14:19:26,14:24:56
5,soca1,1,blue,07_01,5.9,5,-0.9,behavior,habituation,Digging,0,
5,soca1,1,blue,07_01,5.9,5,-0.9,behavior,habituation,Activity at female barrier,4,
5,soca1,1,blue,07_01,5.9,5,-0.9,behavior,habituation,Activity at resident barrier,2,
5,soca1,1,blue,07_01,5.9,5,-0.9,behavior,habituation,Activity at neutral barrier,1,
5,soca1,1,blue,07_01,5.9,5,-0.9,behavior,early_opportunity,Digging,0,
5,soca1,1,blue,07_01,5.9,5,-0.9,behavior,early_opportunity,Activity at female barrier,6,
5,soca1,1,blue,07_01,5.9,5,-0.9,behavior,early_opportunity,Activity at resident barrier,3,
5,soca1,1,blue,07_01,5.9,5,-0.9,behavior,early_opportunity,Activity at neutral barrier,1,
5,soca1,1,blue,07_01,5.9,5,-0.9,behavior,early_opportunity,Reproductive Display,0,
5,soca1,1,blue,07_01,5.9,5,-0.9,behavior,early_opportunity,Lateral Display,0,
5,soca1,1,blue,07_01,5.9,5,-0.9,behavior,early_opportunity,Border Conflict,0,
5,soca1,1,blue,07_01,5.9,5,-0.9,behavior,late_opportunity,Digging,0,
5,soca1,1,blue,07_01,5.9,5,-0.9,behavior,late_opportunity,Activity at female barrier,0,
5,soca1,1,blue,07_01,5.9,5,-0.9,behavior,late_opportunity,Activity at resident barrier,0,
5,soca1,1,blue,07_01,5.9,5,-0.9,behavior,late_opportunity,Activity at neutral barrier,2,
5,soca1,1,blue,07_01,5.9,5,-0.9,behavior,late_opportunity,Reproductive Display,0,
5,soca1,1,blue,07_01,5.9,5,-0.9,behavior,late_opportunity,Lateral Display,0,
5,soca1,1,blue,07_01,5.9,5,-0.9,behavior,late_opportunity,Border Conflict,0,
5,soca1,1,blue,07_01,5.9,5,-0.9,behavior,early_challenge,Digging,0,
5,soca1,1,blue,07_01,5.9,5,-0.9,behavior,early_challenge,Activity at female barrier,1,
5,soca1,1,blue,07_01,5.9,5,-0.9,behavior,early_challenge,Activity at resident barrier,1,
5,soca1,1,blue,07_01,5.9,5,-0.9,behavior,early_challenge,Activity at neutral barrier,0,
5,soca1,1,blue,07_01,5.9,5,-0.9,behavior,early_challenge,Reproductive Display,0,
5,soca1,1,blue,07_01,5.9,5,-0.9,behavior,early_challenge,Lateral Display,0,
5,soca1,1,blue,07_01,5.9,5,-0.9,behavior,early_challenge,Border Conflict,0,
5,soca1,1,blue,07_01,5.9,5,-0.9,behavior,early_challenge,Aggressive behavior by resident,1,
5,soca1,1,blue,07_01,5.9,5,-0.9,behavior,late_challenge,Digging,0,
5,soca1,1,blue,07_01,5.9,5,-0.9,behavior,late_challenge,Activity at female barrier,0,
5,soca1,1,blue,07_01,5.9,5,-0.9,behavior,late_challenge,Activity at resident barrier,0,
5,soca1,1,blue,07_01,5.9,5,-0.9,behavior,late_challenge,Activity at neutral barrier,0,
5,soca1,1,blue,07_01,5.9,5,-0.9,behavior,late_challenge,Reproductive Display,0,
5,soca1,1,blue,07_01,5.9,5,-0.9,behavior,late_challenge,Lateral Display,0,
5,soca1,1,blue,07_01,5.9,5,-0.9,behavior,late_challenge,Border Conflict,0,
5,soca1,1,blue,07_01,5.9,5,-0.9,behavior,late_challenge,Aggressive behavior by resident,0,
5,soca1,1,blue,07_01,5.9,5,-0.9,location,habituation,resident corner,14:34:52,14:34:57
5,soca1,1,blue,07_01,5.9,5,-0.9,location,habituation,female barrier,14:34:57,14:35:02
5,soca1,1,blue,07_01,5.9,5,-0.9,location,habituation,resident barrier,14:35:02,14:35:11
5,soca1,1,blue,07_01,5.9,5,-0.9,location,habituation,PVC,14:35:11,14:35:42
5,soca1,1,blue,07_01,5.9,5,-0.9,location,habituation,resident barrier,14:35:42,14:35:51
5,soca1,1,blue,07_01,5.9,5,-0.9,location,habituation,PVC,14:35:51,14:36:51
5,soca1,1,blue,07_01,5.9,5,-0.9,location,habituation,female space,14:36:51,14:36:59
5,soca1,1,blue,07_01,5.9,5,-0.9,location,habituation,female barrier,14:36:59,14:37:23
5,soca1,1,blue,07_01,5.9,5,-0.9,location,habituation,female corner,14:37:23,14:38:07
5,soca1,1,blue,07_01,5.9,5,-0.9,location,early_opportunity,camera wall,14:38:07,14:38:10
5,soca1,1,blue,07_01,5.9,5,-0.9,location,early_opportunity,resident barrier,14:38:10,14:38:13
5,soca1,1,blue,07_01,5.9,5,-0.9,location,early_opportunity,PVC,14:38:13,14:38:49
5,soca1,1,blue,07_01,5.9,5,-0.9,location,early_opportunity,resident barrier,14:38:49,14:38:54
5,soca1,1,blue,07_01,5.9,5,-0.9,location,early_opportunity,PVC,14:38:54,14:39:13
5,soca1,1,blue,07_01,5.9,5,-0.9,location,early_opportunity,resident barrier,14:39:13,14:39:33
5,soca1,1,blue,07_01,5.9,5,-0.9,location,early_opportunity,PVC,14:39:33,14:40:14
5,soca1,1,blue,07_01,5.9,5,-0.9,location,early_opportunity,female barrier,14:40:14,14:40:24
5,soca1,1,blue,07_01,5.9,5,-0.9,location,early_opportunity,resident barrier,14:40:24,14:40:42
5,soca1,1,blue,07_01,5.9,5,-0.9,location,early_opportunity,PVC,14:40:42,14:41:11
5,soca1,1,blue,07_01,5.9,5,-0.9,location,early_opportunity,resident barrier,14:41:11,14:41:23
5,soca1,1,blue,07_01,5.9,5,-0.9,location,early_opportunity,PVC,14:41:23,14:42:23
5,soca1,1,blue,07_01,5.9,5,-0.9,location,early_opportunity,female space,14:42:23,14:42:26
5,soca1,1,blue,07_01,5.9,5,-0.9,location,early_opportunity,female barrier,14:42:26,14:43:07
5,soca1,1,blue,07_01,5.9,5,-0.9,location,late_opportunity,PVC,15:04:57,15:06:21
5,soca1,1,blue,07_01,5.9,5,-0.9,location,late_opportunity,female space,15:06:21,15:06:25
5,soca1,1,blue,07_01,5.9,5,-0.9,location,late_opportunity,camera wall,15:06:25,15:06:32
5,soca1,1,blue,07_01,5.9,5,-0.9,location,late_opportunity,resident corner,15:06:32,15:07:05
5,soca1,1,blue,07_01,5.9,5,-0.9,location,late_opportunity,resident barrier,15:07:05,15:07:15
5,soca1,1,blue,07_01,5.9,5,-0.9,location,late_opportunity,PVC,15:07:15,15:08:05
5,soca1,1,blue,07_01,5.9,5,-0.9,location,late_opportunity,camera wall,15:08:05,15:08:13
5,soca1,1,blue,07_01,5.9,5,-0.9,location,late_opportunity,female corner,15:08:13,15:09:57
5,soca1,1,blue,07_01,5.9,5,-0.9,location,early_challenge,female corner,15:09:57,15:10:25
5,soca1,1,blue,07_01,5.9,5,-0.9,location,early_challenge,resident barrier,15:10:25,15:10:35
5,soca1,1,blue,07_01,5.9,5,-0.9,location,early_challenge,PVC,15:10:35,15:13:17
5,soca1,1,blue,07_01,5.9,5,-0.9,location,early_challenge,resident barrier,15:13:17,15:13:25
5,soca1,1,blue,07_01,5.9,5,-0.9,location,early_challenge,PVC,15:13:25,15:13:59
5,soca1,1,blue,07_01,5.9,5,-0.9,location,early_challenge,resident space,15:13:59,15:14:08
5,soca1,1,blue,07_01,5.9,5,-0.9,location,early_challenge,female barrier,15:14:08,15:14:20
5,soca1,1,blue,07_01,5.9,5,-0.9,location,early_challenge,resident barrier,15:14:20,15:14:45
5,soca1,1,blue,07_01,5.9,5,-0.9,location,early_challenge,PVC,15:14:45,15:14:57
5,soca1,1,blue,07_01,5.9,5,-0.9,location,late_challenge,PVC,15:37:24,15:42:24
5,soca1,1,green,07_01,4.7,5,0.3,behavior,habituation,Digging,0,
5,soca1,1,green,07_01,4.7,5,0.3,behavior,habituation,Activity at female barrier,0,
5,soca1,1,green,07_01,4.7,5,0.3,behavior,habituation,Activity at resident barrier,0,
5,soca1,1,green,07_01,4.7,5,0.3,behavior,habituation,Activity at neutral barrier,4,
5,soca1,1,green,07_01,4.7,5,0.3,behavior,early_opportunity,Digging,0,
5,soca1,1,green,07_01,4.7,5,0.3,behavior,early_opportunity,Activity at female barrier,11,
5,soca1,1,green,07_01,4.7,5,0.3,behavior,early_opportunity,Activity at resident barrier,0,
5,soca1,1,green,07_01,4.7,5,0.3,behavior,early_opportunity,Activity at neutral barrier,8,
5,soca1,1,green,07_01,4.7,5,0.3,behavior,early_opportunity,Reproductive Display,0,
5,soca1,1,green,07_01,4.7,5,0.3,behavior,early_opportunity,Lateral Display,0,
5,soca1,1,green,07_01,4.7,5,0.3,behavior,early_opportunity,Border Conflict,0,
5,soca1,1,green,07_01,4.7,5,0.3,behavior,late_opportunity,Digging,0,
5,soca1,1,green,07_01,4.7,5,0.3,behavior,late_opportunity,Activity at female barrier,2,
5,soca1,1,green,07_01,4.7,5,0.3,behavior,late_opportunity,Activity at resident barrier,0,
5,soca1,1,green,07_01,4.7,5,0.3,behavior,late_opportunity,Activity at neutral barrier,1,
5,soca1,1,green,07_01,4.7,5,0.3,behavior,late_opportunity,Reproductive Display,0,
5,soca1,1,green,07_01,4.7,5,0.3,behavior,late_opportunity,Lateral Display,0,
5,soca1,1,green,07_01,4.7,5,0.3,behavior,late_opportunity,Border Conflict,0,
5,soca1,1,green,07_01,4.7,5,0.3,behavior,early_challenge,Digging,0,
5,soca1,1,green,07_01,4.7,5,0.3,behavior,early_challenge,Activity at female barrier,7,
5,soca1,1,green,07_01,4.7,5,0.3,behavior,early_challenge,Activity at resident barrier,0,
5,soca1,1,green,07_01,4.7,5,0.3,behavior,early_challenge,Activity at neutral barrier,3,
5,soca1,1,green,07_01,4.7,5,0.3,behavior,early_challenge,Reproductive Display,0,
5,soca1,1,green,07_01,4.7,5,0.3,behavior,early_challenge,Lateral Display,0,
5,soca1,1,green,07_01,4.7,5,0.3,behavior,early_challenge,Border Conflict,0,
5,soca1,1,green,07_01,4.7,5,0.3,behavior,early_challenge,Aggressive behavior by resident,0,
5,soca1,1,green,07_01,4.7,5,0.3,behavior,late_challenge,Digging,3,
5,soca1,1,green,07_01,4.7,5,0.3,behavior,late_challenge,Activity at female barrier,0,
5,soca1,1,green,07_01,4.7,5,0.3,behavior,late_challenge,Activity at resident barrier,0,
5,soca1,1,green,07_01,4.7,5,0.3,behavior,late_challenge,Activity at neutral barrier,1,
5,soca1,1,green,07_01,4.7,5,0.3,behavior,late_challenge,Reproductive Display,0,
5,soca1,1,green,07_01,4.7,5,0.3,behavior,late_challenge,Lateral Display,0,
5,soca1,1,green,07_01,4.7,5,0.3,behavior,late_challenge,Border Conflict,0,
5,soca1,1,green,07_01,4.7,5,0.3,behavior,late_challenge,Aggressive behavior by resident,0,
5,soca1,1,green,07_01,4.7,5,0.3,location,habituation,resident corner,14:34:41,14:35:39
5,soca1,1,green,07_01,4.7,5,0.3,location,habituation,camera wall,14:35:39,14:35:45
5,soca1,1,green,07_01,4.7,5,0.3,location,habituation,female corner,14:35:45,14:36:15
5,soca1,1,green,07_01,4.7,5,0.3,location,habituation,camera wall,14:36:15,14:36:37
5,soca1,1,green,07_01,4.7,5,0.3,location,habituation,female wall,14:36:37,14:36:50
5,soca1,1,green,07_01,4.7,5,0.3,location,habituation,female corner,14:36:50,14:37:52
5,soca1,1,green,07_01,4.7,5,0.3,location,early_opportunity,female corner,14:37:52,14:39:29
5,soca1,1,green,07_01,4.7,5,0.3,location,early_opportunity,female barrier,14:39:29,14:41:54
5,soca1,1,green,07_01,4.7,5,0.3,location,early_opportunity,female corner,14:41:54,14:42:52
5,soca1,1,green,07_01,4.7,5,0.3,location,late_opportunity,female barrier,15:04:36,15:05:55
5,soca1,1,green,07_01,4.7,5,0.3,location,late_opportunity,female corner,15:05:55,15:06:25
5,soca1,1,green,07_01,4.7,5,0.3,location,late_opportunity,female barrier,15:06:25,15:09:19
5,soca1,1,green,07_01,4.7,5,0.3,location,late_opportunity,PVC,15:09:19,15:09:36
5,soca1,1,green,07_01,4.7,5,0.3,location,early_challenge,PVC,15:09:36,15:11:11
5,soca1,1,green,07_01,4.7,5,0.3,location,early_challenge,female barrier,15:11:11,15:11:50
5,soca1,1,green,07_01,4.7,5,0.3,location,early_challenge,female corner,15:11:50,15:11:54
5,soca1,1,green,07_01,4.7,5,0.3,location,early_challenge,female barrier,15:11:54,15:12:11
5,soca1,1,green,07_01,4.7,5,0.3,location,early_challenge,female corner,15:12:11,15:12:56
5,soca1,1,green,07_01,4.7,5,0.3,location,early_challenge,female barrier,15:12:56,15:13:34
5,soca1,1,green,07_01,4.7,5,0.3,location,early_challenge,female corner,15:13:34,15:13:37
5,soca1,1,green,07_01,4.7,5,0.3,location,early_challenge,female barrier,15:13:37,15:13:51
5,soca1,1,green,07_01,4.7,5,0.3,location,early_challenge,female corner,15:13:51,15:14:10
5,soca1,1,green,07_01,4.7,5,0.3,location,early_challenge,camera wall,15:14:10,15:14:14
5,soca1,1,green,07_01,4.7,5,0.3,location,early_challenge,PVC,15:14:14,15:14:36
5,soca1,1,green,07_01,4.7,5,0.3,location,late_challenge,female corner,15:37:24,15:38:44
5,soca1,1,green,07_01,4.7,5,0.3,location,late_challenge,camera wall,15:38:44,15:39:29
5,soca1,1,green,07_01,4.7,5,0.3,location,late_challenge,female corner,15:39:29,15:42:24
5,soca1,4,orange,07_01,5.5,5.3,-0.2,behavior,habituation,Digging,0,
5,soca1,4,orange,07_01,5.5,5.3,-0.2,behavior,habituation,Activity at female barrier,0,
5,soca1,4,orange,07_01,5.5,5.3,-0.2,behavior,habituation,Activity at resident barrier,2,
5,soca1,4,orange,07_01,5.5,5.3,-0.2,behavior,habituation,Activity at neutral barrier,0,
5,soca1,4,orange,07_01,5.5,5.3,-0.2,behavior,early_opportunity,Digging,0,
5,soca1,4,orange,07_01,5.5,5.3,-0.2,behavior,early_opportunity,Activity at female barrier,0,
5,soca1,4,orange,07_01,5.5,5.3,-0.2,behavior,early_opportunity,Activity at resident barrier,3,
5,soca1,4,orange,07_01,5.5,5.3,-0.2,behavior,early_opportunity,Activity at neutral barrier,5,
5,soca1,4,orange,07_01,5.5,5.3,-0.2,behavior,early_opportunity,Reproductive Display,0,
5,soca1,4,orange,07_01,5.5,5.3,-0.2,behavior,early_opportunity,Lateral Display,0,
5,soca1,4,orange,07_01,5.5,5.3,-0.2,behavior,early_opportunity,Border Conflict,0,
5,soca1,4,orange,07_01,5.5,5.3,-0.2,behavior,late_opportunity,Digging,0,
5,soca1,4,orange,07_01,5.5,5.3,-0.2,behavior,late_opportunity,Activity at female barrier,2,
5,soca1,4,orange,07_01,5.5,5.3,-0.2,behavior,late_opportunity,Activity at resident barrier,3,
5,soca1,4,orange,07_01,5.5,5.3,-0.2,behavior,late_opportunity,Activity at neutral barrier,6,
5,soca1,4,orange,07_01,5.5,5.3,-0.2,behavior,late_opportunity,Reproductive Display,0,
5,soca1,4,orange,07_01,5.5,5.3,-0.2,behavior,late_opportunity,Lateral Display,0,
5,soca1,4,orange,07_01,5.5,5.3,-0.2,behavior,late_opportunity,Border Conflict,0,
5,soca1,4,orange,07_01,5.5,5.3,-0.2,behavior,early_challenge,Digging,0,
5,soca1,4,orange,07_01,5.5,5.3,-0.2,behavior,early_challenge,Activity at female barrier,0,
5,soca1,4,orange,07_01,5.5,5.3,-0.2,behavior,early_challenge,Activity at resident barrier,19,
5,soca1,4,orange,07_01,5.5,5.3,-0.2,behavior,early_challenge,Activity at neutral barrier,0,
5,soca1,4,orange,07_01,5.5,5.3,-0.2,behavior,early_challenge,Reproductive Display,0,
5,soca1,4,orange,07_01,5.5,5.3,-0.2,behavior,early_challenge,Lateral Display,8,
5,soca1,4,orange,07_01,5.5,5.3,-0.2,behavior,early_challenge,Border Conflict,3,
